ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
596,8516.384,82.57508875,1,4.150203177,65.1810644,20,3.3606694,2.80062651,0.009424616,94.39160507,9,2648.853256,0.129611351,8.002849555,241.1869946,1
615,10176.25618,98.95247317,5,3.981364903,93.71889608,5,2.098065107,4.402072881,0.076305016,96.77941863,0,2347.159231,0.338410751,2.289301211,207.8217073,1
448,5451.558083,89.50341732,4,1.153812704,89.87614621,10,0.706876632,2.548518455,0.020206336,99.78382706,9,3622.102192,0.315625642,4.844650844,421.3424912,0
496,19422.38487,86.34518349,5,2.587233793,68.06108012,16,3.616155755,9.360251973,0.084032606,82.32829484,8,4938.795807,0.438435243,7.70308008,300.1097894,1
821,15018.0186,95.32608142,2,3.98672495,73.65236962,18,2.815558772,5.610639325,0.096153182,87.41159395,6,4253.213808,0.22904234,6.164490858,211.448059,1
260,18998.07632,89.95897185,0,2.01798289,98.66459969,11,3.555635037,3.514915581,0.021237763,96.13094041,8,1768.65834,0.115876343,5.986001291,225.2384134,1
115,8982.446111,86.20068048,2,3.348980702,83.76637432,20,2.089611028,6.678233849,0.007803112,81.72606943,1,3310.714373,0.269483308,2.417170696,115.9459838,1
592,14171.95417,96.23935485,4,0.725959047,92.04622389,20,0.331300415,3.571607467,0.048389014,90.81562131,9,1265.64686,0.487672922,2.628394551,119.7568305,1
525,15177.49952,97.34304302,4,3.239099422,70.58364139,23,1.574861003,8.435522574,0.079154937,97.16795918,4,1987.661947,0.418229962,6.243029145,387.1630265,1
207,9763.245504,93.46016333,1,1.18693841,68.40211681,12,1.575103766,4.447352878,0.077064017,80.37982526,1,1688.870704,0.113508869,1.21210175,145.1643348,1
993,17721.63853,80.93928845,1,4.237624963,91.35667715,17,0.043395792,4.519205063,0.069681851,98.79037797,9,2342.182151,0.449871562,8.822061901,290.3187099,1
549,19207.42194,91.3264576,5,2.099522586,87.43489821,6,0.047905075,8.959607551,0.082069599,99.56289648,6,3715.255876,0.288675796,4.154237206,436.9462571,0
410,18272.82677,95.26589824,3,1.766992382,87.23911717,22,1.653791436,6.473623077,0.017498835,86.44561859,8,2997.573268,0.245907213,4.749545953,247.3814023,1
838,16086.00464,82.73006024,2,4.284000395,82.10538327,4,3.638116924,9.098416846,0.065193776,95.33582383,2,4731.637039,0.238695816,3.325891013,238.3008908,1
269,9161.970196,84.57341503,5,0.725648104,82.54313371,15,3.120218652,5.303104239,0.060567932,82.54352205,0,1850.995359,0.338057701,8.890039893,449.2193103,1
645,9224.240632,97.6499021,3,2.284739597,89.42790021,21,1.195088234,4.751421572,0.015343172,95.45728541,3,2456.836585,0.312239767,6.782536655,445.9401587,1
513,19450.40481,80.40243444,5,2.165015933,70.80009924,3,3.013813261,6.049623978,0.041442707,89.63043362,3,2319.410307,0.362650898,5.049176221,452.0547206,1
350,5154.267439,95.05454276,4,1.781601684,74.11073863,22,3.236887978,2.49193337,0.085252972,97.20546157,5,1943.854504,0.329456586,6.267779161,328.7655841,1
858,15740.7496,89.47546585,1,4.602894494,94.86547082,0,2.612849614,3.23360617,0.09718018,84.25212855,4,4972.683077,0.15757783,4.423326364,480.9217094,1
880,15593.69244,88.93544318,1,3.879177771,72.35460804,3,2.606769876,3.756173086,0.066543018,93.45315906,4,2548.902182,0.202894404,5.190242305,427.5855791,1
240,14340.34311,80.14193065,5,0.787654239,81.85238286,2,1.848739365,8.533418261,0.092194104,95.72238349,8,4762.035922,0.436411829,4.218689741,266.2537708,0
373,19851.63269,96.38796462,1,3.716093522,88.10557856,3,0.616971819,7.870390055,0.013204923,84.04984531,0,2561.893895,0.365303406,4.696073148,351.8220568,1
515,9678.191536,87.19649801,0,2.872846099,99.99699307,0,1.927419,3.54645823,0.097506053,96.36574555,7,1816.366715,0.27936025,3.834788896,148.7156331,0
707,10099.57796,90.81531263,5,4.553905525,77.41165326,11,1.726671581,4.213980515,0.00335065,99.15971002,7,1476.825323,0.173040573,1.698769698,320.5328744,1
838,6184.091044,93.54601373,4,1.908255278,77.12371506,12,2.959862964,9.554094908,0.052725927,92.321572,7,4422.252773,0.103076414,1.336116503,205.2596334,1
990,11641.97205,94.05259153,5,3.083728998,93.70353518,1,4.281300844,2.686423698,0.029100833,95.69700834,2,1128.390562,0.224754961,2.566955838,213.4188906,1
138,8915.727894,99.11960118,5,2.753398736,92.22012445,8,1.876875824,6.379640785,0.081390911,90.65167719,9,4857.578353,0.121938783,3.264739694,150.2872932,0
913,10150.80053,90.62679906,1,2.703024078,89.24303527,6,3.548676389,6.176055936,0.021754363,91.96206722,7,2672.764847,0.292913653,9.014246745,243.2796894,1
128,17518.57685,87.99439102,4,2.552474298,78.5291855,12,4.059151887,7.805662537,0.001153004,80.26704869,1,1989.497404,0.428720581,6.501237891,292.5561321,1
576,19032.2677,99.07407253,5,1.42533264,72.95756481,21,1.058757569,4.091483011,0.041460946,90.48574534,7,3469.784529,0.214159465,9.624674527,340.1417765,1
417,7785.99608,92.8422047,1,3.900694651,84.3492193,1,4.508250884,9.478181206,0.0064108,91.511275,7,1531.651967,0.439101665,4.056821742,221.9477345,1
344,10587.63397,85.96300713,2,2.531012147,95.04893173,0,0.352224691,5.284663053,0.029009257,93.40095092,2,1288.582294,0.381825758,4.615642034,416.8992937,0
847,18929.45843,82.52928491,4,4.813323238,95.35109833,17,4.508596694,4.285756858,0.064374769,83.38781218,3,4311.133408,0.150104932,7.477779048,308.3839846,1
796,5927.12691,96.85109003,3,1.673637922,64.3399338,6,0.818164463,4.694955335,0.029470318,84.82748525,8,2698.683099,0.357824757,6.201118699,355.2208436,1
371,6385.407922,87.24363206,0,3.572347278,77.13401135,17,1.685848014,4.78977879,0.024579323,95.12009263,8,3073.019648,0.160671923,5.750920723,211.2574436,1
539,7441.864838,93.20939443,3,4.733226858,78.58887825,18,3.026176101,3.591427309,0.015549566,83.3527764,9,1706.784036,0.361916368,6.180076374,425.6543516,1
847,13928.19251,89.41632839,4,3.485562454,99.1046147,7,4.528416829,9.424431358,0.013517227,88.32052145,8,1245.696978,0.157085794,6.25721781,349.7097802,1
338,7257.084065,83.9785956,5,4.420728084,87.11992061,22,1.278507203,3.399001477,0.052585737,85.00980438,9,2471.104531,0.257004546,7.891663818,444.9394998,1
476,19521.14572,92.03373217,1,4.223664319,76.28985669,11,3.817869567,9.062661075,0.068150702,90.90368207,5,3024.58501,0.326637708,7.012738246,163.9806316,1
365,11700.71791,81.21366138,4,2.12052972,61.04231544,10,3.552179041,5.23943376,0.045273321,99.73741762,0,4061.722488,0.120149669,9.615828238,252.2653068,1
458,12522.76941,88.2668492,0,3.20055773,82.6154064,8,0.798543811,4.154211868,0.01236031,97.04075795,7,3004.208001,0.161323338,9.531667163,145.2064736,1
439,8699.879237,90.93229879,4,1.203176029,63.84303903,3,2.397319723,3.588071623,0.06477563,85.3894868,8,4130.028071,0.22816353,4.797305647,186.2109244,1
488,12064.40379,88.72093948,1,2.909866472,93.37799829,6,2.407525466,6.034738639,0.05571219,87.37223621,7,1461.731119,0.284928034,1.321503486,257.8190018,0
676,14928.70449,94.97344351,3,1.536898873,90.10074642,16,1.523059073,7.354068344,0.038127546,98.37267165,0,1255.851088,0.443394918,1.09967304,457.8327631,1
788,16267.65705,96.55849909,2,3.846815667,78.4203664,10,3.899606583,9.185768244,0.033004688,97.96589945,5,1635.443857,0.174909235,2.108740644,322.8162676,1
102,16308.02124,95.42486148,3,2.876262899,77.16843118,1,4.629669262,7.21957267,0.018315289,83.21056077,8,4088.048508,0.23898838,1.67407659,232.1513323,0
528,13668.36669,80.77625896,1,2.350523132,95.89355862,22,3.582862293,5.869299922,0.014629946,96.58542264,8,4037.320923,0.290310495,4.360294441,398.7596652,1
241,18565.39662,83.88257541,1,1.709586933,71.53833402,17,4.864773665,2.267808517,0.033877169,85.9521581,6,1565.471218,0.218311422,1.47587139,107.8730825,1
475,17261.11771,90.73215019,0,4.994143168,69.96079848,21,0.252342355,9.323415245,0.004163112,90.87606319,6,1123.954633,0.350299111,6.624226325,248.0368845,1
769,16355.72172,98.69644081,4,0.822697344,97.56789731,11,0.186113425,9.218953944,0.043662741,80.10196779,3,3741.127745,0.202640974,2.711568034,340.3326786,1
423,5834.082825,96.6991355,4,0.696023063,92.36983347,8,4.469293387,5.029735739,0.060157393,99.97180382,6,4421.127133,0.408940168,5.625687867,333.2949215,0
245,5103.169433,96.85069017,3,1.477658302,92.82502372,10,4.489001848,2.232277301,0.094165428,95.22192939,9,4016.430782,0.302061638,1.927709044,343.023153,0
392,8186.709158,86.06416388,2,4.869826064,67.80775257,4,0.535603925,7.866956412,0.062582814,84.8346612,4,1811.195922,0.134521953,8.449561592,184.6003059,1
764,14952.85391,88.58895794,2,4.906571757,65.73183966,6,1.787230245,8.333447015,0.062407605,93.67589788,9,3335.071589,0.350799558,8.019629454,234.8316612,1
531,11167.96233,89.41411895,0,3.447174806,61.04118199,0,4.176972891,6.339726636,0.037441481,85.86614726,4,4029.462883,0.327697402,4.478384989,472.6261808,1
804,11036.09389,83.14743167,1,4.460480002,69.48166036,23,0.642703388,5.222999882,0.013331716,81.78911628,0,2023.314818,0.235438942,9.195339993,489.5902125,1
684,18268.80332,80.6213626,0,1.462827789,90.96761967,4,1.337140363,8.809062702,0.044693765,88.50619913,1,3110.883205,0.104462831,2.671305816,224.8153405,0
498,18433.44272,98.93805799,4,4.874189424,69.60153675,5,3.404980184,3.540131333,0.059867632,92.27437725,8,2257.841616,0.180280617,8.325430347,357.8014814,1
916,18637.62896,84.81425171,5,1.142531826,89.16413134,12,4.909495272,5.516465514,0.07240336,81.79554916,1,1902.301669,0.262283812,5.912698909,196.5187117,1
988,9708.171148,84.79897807,5,0.955063347,70.07633061,10,3.9856942,2.195888886,0.082608677,90.36812597,9,4878.357307,0.179965614,3.966220615,247.4114668,1
443,15365.83719,81.66758108,5,1.004951927,75.81169992,7,3.886588114,3.312084224,0.025592809,90.29728465,1,4650.327842,0.330996448,1.759248414,416.9338787,0
239,9074.497719,98.57015504,1,3.079075655,99.3264916,19,1.713313318,9.526649877,0.024122008,92.57290481,8,2782.670924,0.384929958,2.541800138,300.471492,1
286,7859.147496,91.5947423,0,4.014384803,69.79246925,1,3.306715358,6.624666003,0.056529986,84.89291277,2,1547.112244,0.442407063,8.765763448,439.8359839,1
904,7769.48686,93.34073714,3,2.1500023,75.05482509,14,0.565441445,8.444738636,0.056601518,80.41282966,1,3911.629213,0.358793047,6.461974677,351.4960983,1
160,10131.61431,98.23153775,4,4.900531945,72.04348722,9,4.961335166,5.892003313,0.02179478,86.49715013,6,2022.804521,0.375603689,3.133860026,351.5684741,1
479,11449.3643,86.91240338,5,2.454890622,64.38499945,7,2.402921589,8.678616784,0.058747531,87.97162385,8,1674.071223,0.343376746,5.462675897,113.5520113,1
809,17464.23757,92.43014622,2,1.177018478,79.59576569,1,3.194039341,6.311604087,0.034587885,92.71482109,5,2526.116071,0.494194423,1.970530028,399.8681437,1
906,6798.366402,80.77598909,0,2.596850367,75.14762653,20,4.380859493,2.036301707,0.063931492,98.60343725,6,3119.399237,0.204400228,1.889582425,491.1466112,1
539,16023.88771,83.73545056,4,3.555667244,87.79548343,14,0.004824809,9.197592056,0.029104471,84.06771046,2,1389.761319,0.206503472,9.169881865,289.2114241,1
418,12971.82371,96.6249161,4,4.245016012,92.70378188,5,4.879912138,3.188528959,0.059229179,93.74667258,2,3286.985892,0.150533457,5.120706603,163.432006,1
401,9319.18014,95.33536713,2,2.564457305,81.76998858,4,1.795796561,5.60443809,0.076831004,81.94801819,7,1061.393499,0.29427373,4.254104386,490.7910686,0
443,12392.29377,87.01285383,2,3.171230717,61.28785688,21,1.697953707,5.813394631,0.098015878,83.81243511,6,4567.476242,0.138464681,9.54164644,216.0503499,1
110,9499.131047,87.53621256,2,1.703051205,84.75689425,21,0.72531668,2.37789019,0.091106806,90.18269023,4,4682.966757,0.208058639,4.591006107,263.6791823,1
161,13941.22933,90.67108867,5,3.406624369,62.2156292,2,4.290922051,2.424563084,0.050353875,94.16755158,5,3932.283094,0.293072372,4.026179152,130.9465656,1
944,11507.65884,80.00482009,5,4.936873748,84.65425294,10,4.354197679,8.100414476,0.048834908,97.17137072,8,2866.197634,0.483038246,3.45687554,144.3347463,1
325,7466.082936,84.82488672,0,0.720741077,87.40119797,10,0.099944995,4.40360632,0.043770001,94.87806864,2,2019.585082,0.485525198,6.085565387,186.6262682,0
252,6748.746118,84.16463617,2,4.489388018,67.9107051,15,0.278626104,5.27702533,0.00277506,80.30705574,2,3976.448363,0.397496094,6.02569533,319.386426,1
810,13200.43523,85.00965893,3,3.030271262,92.77384595,2,4.591708303,6.512900124,0.01659545,93.67862652,5,4727.188808,0.255700065,1.145747584,323.1156807,1
663,18536.1955,96.11811685,4,1.634443968,96.44340526,8,0.614340661,4.987088836,0.005918909,96.49315407,7,1634.13482,0.446064509,6.886560916,342.4975291,0
871,10159.3653,85.59347713,2,4.797003695,92.52347856,2,3.10463732,8.200299412,0.069635508,90.51066955,4,2863.287957,0.450182321,8.094763927,333.5267828,1
670,15995.00161,83.83042644,4,2.675094364,72.20436761,18,3.098252251,9.075717229,0.041323465,99.31197382,0,2261.046544,0.464078952,6.543680882,298.0947932,1
683,14879.92032,90.08526922,1,1.992606133,83.4657205,10,4.348651676,2.477743073,0.006376988,80.08624845,2,2426.967156,0.356010019,8.828993245,420.8394618,0
759,18973.32371,97.31290073,1,1.316739327,96.59260597,13,2.863270527,7.083227071,0.069057508,96.37315901,7,2623.031125,0.180717118,3.487747249,473.5598789,1
960,17314.71526,84.82699408,2,1.600034946,72.82658905,1,2.170057057,4.54128006,0.064443586,86.69639464,3,4807.185377,0.136432309,2.727814625,207.9045333,1
674,13499.07888,81.57072486,4,4.247820687,92.80111289,6,4.871903913,6.666202227,0.071996283,93.00899563,8,2034.548671,0.465910202,7.275502844,152.0774729,1
409,14855.45747,87.12809472,1,3.264845042,60.37900525,9,1.14407738,5.871258545,0.059983412,93.86963789,5,2970.703356,0.122218443,2.69703192,270.0349176,1
984,18475.797,94.95303649,2,4.609605288,60.14586811,9,1.313590088,4.669428168,0.016153956,86.12498033,9,4805.949887,0.218356024,1.819943914,110.56895,1
342,10992.78177,91.01381089,4,1.543858035,90.38846641,19,0.423848274,2.758525171,0.00613923,99.90849,3,2904.227561,0.294784707,1.869535617,453.3275495,1
592,9901.920588,96.33586739,2,1.045123582,90.45790329,0,4.876584086,6.475519292,0.081714097,82.06500056,3,4454.398088,0.108790677,7.915541439,195.8825041,0
465,5162.166255,99.19184295,5,0.527393889,91.55908751,5,3.531801044,2.902340531,0.0215809,83.1405817,9,1235.059097,0.462764903,1.258635715,319.7186519,0
429,17398.26611,95.85324954,4,2.785379169,97.20107352,20,0.060485437,3.248960705,0.054252924,97.84383411,4,4812.121674,0.214848398,3.605110344,146.037996,1
206,17014.71051,92.07606158,1,4.992381187,64.71625247,13,3.521570138,9.857402039,0.048521701,82.38359753,6,1750.124588,0.11140192,2.162677689,321.3029357,1
325,6566.817772,89.86683176,2,3.62734371,69.2793994,1,2.020680556,4.533641523,0.092105254,87.62572529,6,4919.740139,0.497435999,7.794191321,115.5973812,1
924,13652.86072,80.80138173,1,1.887775664,96.14899681,5,4.837748459,6.675489517,0.055243976,94.66284424,9,1702.307461,0.224557272,5.53143777,407.5226782,1
317,11959.72547,99.68643958,2,4.445863624,67.08944791,0,1.386937511,4.177855536,0.058001689,95.82983722,6,2777.463791,0.450705963,2.84943173,482.1685851,1
852,6780.636433,87.66962245,0,4.017750197,87.2891707,2,3.551431694,8.924075509,0.031950503,99.09338354,4,2234.457966,0.281389782,7.753698088,222.790426,1
605,19708.52341,83.04456428,1,0.569368247,81.21852,3,3.137170752,4.266721527,0.09586947,95.79147669,8,2732.925684,0.36525036,7.753298582,203.2858442,0
358,8220.438312,93.33417711,1,4.175872162,63.32774707,12,0.060249874,4.935081213,0.061237382,96.89064768,1,2002.09896,0.19643606,5.707203824,279.1979886,1
987,6008.512701,85.68576578,3,1.852370408,71.41054648,2,4.426084647,6.867100622,0.000498038,98.98752011,7,4861.26965,0.301150131,3.482648083,347.9894641,1
873,13922.71069,91.71556542,5,1.173530591,80.81488866,14,0.698063302,8.959893661,0.055608226,91.07375385,9,2222.899936,0.203060477,6.276493893,175.5849848,1
616,16083.00016,91.73535816,1,1.518488779,94.09400467,12,3.317943895,8.529713236,0.036386539,86.8686692,7,3613.099648,0.480433553,9.401770907,421.3231989,1
872,5486.651691,88.91459642,4,2.60860912,88.30153958,21,3.877742254,4.110879084,0.00321122,95.23226289,2,1549.789958,0.124378165,1.464727489,179.4139253,1
153,14880.76458,96.72237231,2,2.411905672,84.87532646,10,3.154638232,8.63643966,0.043154979,83.27083173,4,4297.549939,0.209869571,3.40254862,102.189688,0
146,12984.37814,85.29934123,0,1.799992847,79.8413156,3,0.485569338,7.609562523,0.077356649,81.3646334,7,3170.031774,0.457243551,3.564722759,309.7002334,0
826,6548.975133,88.97265183,4,1.27498245,71.94735935,16,4.875895681,9.918627923,0.050378946,95.7066173,9,4917.784498,0.292014383,6.686304972,146.0598845,1
788,7587.858154,90.75384257,4,3.930038553,64.76979645,4,1.184089573,9.483581344,0.063945909,99.01342716,8,2693.608867,0.340033645,6.86047957,379.2954902,1
620,13519.61446,93.27249442,4,4.955494027,76.36304138,20,3.13932385,6.265093776,0.063974147,88.8489389,6,1781.7915,0.360677349,2.856838554,166.9879983,1
198,9445.364203,95.67943701,4,4.000062112,61.14073976,23,3.985890291,7.999428954,0.06710193,83.22266907,3,2384.075998,0.128371005,2.944905379,426.9521582,1
119,19074.73593,87.89614566,0,1.831716355,68.44223557,7,4.69618005,6.561437616,0.038759619,89.94041952,3,3947.862424,0.107095496,9.353914161,288.1472532,1
989,17281.10344,92.92093888,3,1.601640326,77.29933503,20,3.020052646,6.759963537,0.037000484,87.86635704,2,3636.426084,0.475136421,7.806689359,326.5111618,1
852,19753.5081,83.01221906,5,1.479496442,76.74420743,23,1.295270746,2.81200664,0.000458453,87.4494788,7,4113.38963,0.208601138,9.408427287,174.6340661,1
672,8895.062584,98.65296201,1,1.115127835,61.77181724,9,4.183195087,2.017965668,0.015422246,92.5616168,5,1293.881169,0.252125244,8.466966893,158.675231,1
990,19545.85449,87.66117613,4,2.980987474,83.56240614,6,0.81609983,2.385490996,0.095081021,83.49471429,9,3321.475101,0.372837268,4.619061822,352.5169866,1
589,11468.50805,94.59042844,1,3.224301674,81.98737023,16,0.11141214,9.733045343,0.084241672,87.60963097,5,4728.674708,0.194521551,2.097168732,202.1842461,1
518,10212.78193,80.40682164,1,3.674761973,63.12417216,6,4.540744292,3.010145823,0.027510844,97.37353678,9,1431.607678,0.393228548,6.665953296,254.3702273,1
789,5755.242905,84.10374286,4,3.560960169,97.7265221,23,2.87694479,2.355117633,0.040119195,94.59330195,9,1377.341036,0.283296873,4.16791956,291.7796616,1
949,5791.478868,89.74165089,3,1.815499901,63.97531116,18,0.348207454,4.477153678,0.093992132,81.11176934,8,3866.417458,0.442643922,4.828707915,191.8534422,1
161,15380.16884,97.56504935,1,1.986399524,94.19336605,8,2.898646936,6.70543952,0.025044448,90.27807592,2,2260.729823,0.211416254,4.832917668,418.1695242,0
244,11868.93492,90.545103,2,3.566815409,60.01238928,23,0.725070842,9.587685154,0.053253297,81.82590636,3,3634.316841,0.181528992,9.428676595,475.7697636,1
315,8397.824391,98.59740965,1,2.072514384,95.2912438,1,0.156930032,7.599100628,0.002207978,99.14992858,2,3181.538052,0.432675342,1.619761773,272.7572648,0
102,14209.55459,89.67593793,5,1.456804353,60.78878929,21,0.582620237,4.210823751,0.061973484,84.89281282,2,4944.266633,0.230530426,2.737933853,467.0193538,1
259,8792.871774,89.80898193,4,2.184512692,90.31248128,19,3.875537143,9.512464146,0.09300736,98.65242051,0,4556.225668,0.264747458,6.471485839,453.0731269,1
838,13664.47632,82.39493577,0,1.724378709,74.46763245,18,3.778304524,2.288328602,0.088474338,96.68016817,9,3712.291126,0.417483133,8.953822593,166.4188915,1
880,10388.1312,96.05312488,1,0.897407245,89.52867201,5,3.021590675,9.832432058,0.050196922,91.02728869,5,2046.698504,0.354230615,9.261483867,169.3527783,1
219,17353.2834,84.93930825,3,4.23562506,76.06980822,9,1.04664145,2.469125607,0.064964197,86.72609146,8,2047.632649,0.276690356,6.028236339,290.9620246,1
992,17310.44241,97.99224979,2,4.339001251,62.83631689,12,3.694835329,8.030799784,0.056979819,97.15893361,4,4528.975202,0.199956204,1.31105097,310.3428717,1
188,12160.25597,98.21648441,2,1.488876351,90.70026782,1,2.040226336,2.362380313,0.006697424,83.05567402,9,3341.364261,0.405680388,4.265929309,236.4518903,0
428,10262.28664,98.86620224,0,0.791474898,62.85010741,9,2.553768086,9.452491539,0.015872349,83.59948228,1,4157.127128,0.172172414,9.26949963,225.1683919,1
679,10438.39695,90.40460978,5,3.824723468,96.88481744,9,4.488203467,2.869327174,0.096381731,84.49445355,9,2799.456826,0.47131184,5.499496774,272.5469159,1
456,17085.71789,93.5418757,0,1.451878816,62.03896143,4,2.289287619,2.403832104,0.02559687,91.95393796,3,1412.294547,0.160126428,7.539519513,376.1917126,1
709,9922.692242,95.5703176,5,2.270459702,79.17301111,21,3.131830769,9.114121239,0.038444922,86.28650449,5,2330.745833,0.421973477,3.422740784,133.7574532,1
366,8135.890606,82.62029237,1,0.788608635,88.92137723,3,4.808757459,2.766351071,0.050894431,99.78362879,6,1644.596777,0.269699547,1.225062733,384.2328014,0
716,6270.325128,92.0191439,4,1.518213131,75.72985859,22,2.256949494,8.383450326,0.097913213,83.90226071,6,4127.331266,0.174402493,6.205241676,470.4961047,1
422,12000.39681,80.68595803,3,4.068060252,68.68933898,1,2.803639491,7.976277124,0.068999351,96.11220195,3,3802.047959,0.260951575,8.51482904,405.4026835,1
734,12231.98148,89.95132167,2,4.119784011,90.36363846,6,2.922073124,6.791024308,0.06295985,81.91672437,9,1353.65169,0.188620726,9.912418272,176.6707425,1
640,17613.63066,83.09685363,0,1.431881712,91.37178819,17,1.203557794,5.023701762,0.052439997,87.06893125,9,3485.541595,0.15439746,8.619643971,134.9924755,1
748,8318.580447,83.65845852,3,2.011612303,96.90779936,16,3.684610311,9.324644397,0.070067441,84.87525,4,4496.542028,0.19566216,5.985949261,296.1521636,1
294,10714.86911,87.30095133,5,1.104072886,75.04660442,10,3.633185141,8.968650047,0.066401589,99.53671897,3,3789.457182,0.446959389,6.478548299,482.5624357,0
837,17126.08608,88.64874333,4,0.833776836,80.25006938,20,1.067783707,5.409976888,0.090284089,80.5146116,9,3044.447652,0.142376955,8.417476359,427.623715,1
431,17354.35416,92.46344849,2,4.964772715,74.52513771,17,0.066690224,3.853799651,0.054183531,94.43339051,5,2247.45314,0.489015835,1.178296271,325.0934556,1
269,10769.16614,81.48856837,2,3.450172781,70.28327287,7,4.994707853,4.180573355,0.042150259,84.95444251,6,4548.386998,0.101999381,9.564799134,157.1925694,1
620,11886.86035,90.07383522,5,2.939434291,90.04131846,11,2.907938665,3.762588619,0.080716203,96.22497325,1,2691.219529,0.363295262,5.780991213,385.5347128,1
562,9549.288363,83.65250261,4,3.944743252,73.5860738,23,0.905160212,6.330015702,0.079978333,86.22448799,9,4421.574321,0.442604794,9.5684702,425.1992954,1
139,18988.32318,91.4795035,2,4.280347219,77.12597768,0,1.417827413,8.948310629,0.016983644,83.7456849,2,4131.999353,0.473583059,7.880663499,474.0276546,1
636,6779.656486,92.74809225,4,4.130216456,76.1469463,19,3.088960211,8.188895738,0.0236792,93.86079703,7,4264.907861,0.157594237,2.370859108,344.8464937,1
360,19006.24135,91.13418513,2,0.574427522,88.50644903,20,0.688077905,8.36408368,0.095863826,85.15153071,6,4959.190081,0.379283399,2.487338332,305.7863259,1
494,15257.99678,94.76591021,1,1.340635542,96.71182504,11,0.186403186,5.586307934,0.044410954,89.7109374,0,3995.034063,0.142939686,4.182813784,347.6728174,1
325,12973.58229,86.71218488,5,3.44707386,86.67024245,5,3.992399172,4.579558654,0.05196607,82.63066845,3,1136.163743,0.241044598,3.375892197,477.3010019,1
223,5489.885912,95.30213183,4,2.190917065,78.86330384,2,3.579231222,8.058846166,0.031016012,94.49196022,4,1821.73574,0.392770543,4.953688834,351.2508345,0
137,12133.94288,88.65534163,3,4.92117193,91.16820459,4,1.548008241,8.346386207,0.048107102,88.1367241,2,1140.780601,0.23838929,6.435134838,203.0367398,1
427,11116.22158,89.68368997,1,3.494321567,85.63885296,13,0.292456889,7.562829652,0.074335661,82.81159519,3,1759.65428,0.225349891,4.929215495,354.4605632,1
350,7418.28218,92.96204255,3,4.804470089,62.42441428,11,2.431354554,2.25685698,0.04823451,94.83190094,9,1245.758043,0.146421848,1.507785262,451.8978291,1
275,14846.14405,80.36716768,5,1.406509167,63.82654346,12,1.38093145,6.717477505,0.031478468,82.06724384,9,3006.468165,0.126575238,9.780684536,326.8008114,1
701,19567.26361,93.07988443,2,4.387806627,61.51667776,12,1.988896087,4.776366634,0.0096001,91.49640845,9,1112.824853,0.146111197,4.826099208,301.0795312,1
553,13432.83217,92.37170298,3,1.946085376,78.27265305,16,1.369846732,3.569541992,0.092826152,92.14970339,6,2890.316398,0.45018991,8.659675039,393.3476998,1
136,15721.29915,86.19694234,1,4.953041637,93.03413737,23,0.8763381,7.555162107,0.087165782,98.60701001,7,4595.363628,0.10447941,1.66558863,364.3954781,1
415,6026.756788,81.7158857,4,1.209599024,72.52332677,14,1.934948934,4.148209085,0.079136494,83.01960997,8,3994.30405,0.377146348,8.290583917,122.6750396,1
787,11265.00494,81.818709,0,2.823529185,75.36640732,5,4.824470617,9.302729272,0.069407096,93.06692719,1,4775.823695,0.407449692,2.560641739,390.1244564,0
895,6745.377277,98.46447494,3,4.067800402,96.37908433,11,1.331139335,4.38463259,0.051550988,87.61537163,3,1906.587095,0.327155322,7.114644487,263.019772,1
692,14191.93753,93.78558642,0,2.446891163,93.47613781,1,1.67983322,6.441444797,0.089739679,88.01628694,0,3124.343266,0.392310144,6.956260266,476.359312,0
213,19077.23237,82.54205228,5,2.606378271,86.6019245,3,1.646210168,8.622097309,0.079170151,90.03650364,2,2274.317813,0.360907868,9.188260464,488.3211954,0
139,14926.66599,87.13446339,3,4.93860108,70.67215128,19,2.401444099,5.216946704,0.081601084,84.67569224,7,2975.279183,0.282223396,3.886090123,279.4955272,1
400,6152.045725,91.84965988,3,2.413886676,64.68165931,20,4.217527694,8.629263674,0.030955047,89.22366478,6,3228.303318,0.253084171,1.980637839,487.5179387,1
323,10319.99307,96.7114341,4,3.218324453,60.64235291,11,2.010612958,7.78957118,0.042345827,93.73692337,7,1144.744522,0.476532795,8.781092346,224.328206,1
417,13259.95069,80.87321857,2,0.745428473,64.2804269,2,4.03073982,9.366927625,0.070680226,89.14226079,5,1933.024541,0.488775197,3.984197767,373.0577686,1
448,11048.11634,84.73266263,1,4.289945361,71.70385774,16,0.575060547,4.606676501,0.03710623,80.85016855,4,3819.091117,0.360508561,3.092804102,130.0218844,1
214,17504.66016,97.79497981,1,3.41675622,82.07160254,5,4.474536023,2.840224518,0.049397465,85.15652495,9,4091.712098,0.178919536,5.375877508,157.9957394,1
797,17220.06507,80.183311,1,2.318090463,62.56000331,23,0.926520418,5.442795983,0.064651297,87.02920426,8,3277.80547,0.279159665,2.31522121,445.810361,1
422,14177.4653,84.02798206,5,0.57276293,65.44911113,16,0.196007495,8.286507754,0.04377584,87.09442274,4,2083.316112,0.298614996,3.672670178,457.5136157,1
